origin,mae,rmse,n
2022-06-17,432.4620833333335,481.7505026590721,48
2022-06-18,345.8625,411.3384944703107,48
2022-06-19,153.22361111111124,201.5726177153429,48
2022-06-20,542.974375,701.905089471039,48
2022-06-21,500.6244097222225,564.5337045907214,48
2022-06-22,360.69111111111124,399.13263585175247,48
2022-06-23,229.5434027777779,265.3584021891607,48
2022-06-24,225.4521874999999,283.0497841959805,48
2022-06-25,249.9072916666665,305.8460607834588,48
2022-06-26,128.66069444444454,153.89034173301363,48
2022-06-27,411.73569444444433,499.7235847882649,48
2022-06-28,494.4352083333335,513.60688352716,48
2022-06-29,334.1537847222223,433.65959427034477,48
2022-06-30,349.73045138888875,467.73003728761785,48
2022-07-01,908.0921875,1256.0283290524278,48
2022-07-02,1012.0434722222222,1516.753676031508,48
2022-07-03,635.0228819444443,966.9272351325252,48
2022-07-04,600.9786805555556,695.7673337048888,48
2022-07-05,711.3776388888888,782.7077527241804,48
2022-07-06,651.3475694444447,729.3576751853211,48
2022-07-07,592.6021180555557,658.6852061966525,48
