origin,mae,rmse,n
2021-09-07,381.7660416666667,429.6044482209769,48
2021-09-08,183.37687500000004,206.41368494179355,48
2021-09-09,216.2791666666667,237.4562511986857,48
2021-09-10,265.31312500000007,304.35410545325334,48
2021-09-11,477.72125000000005,541.5904855261955,48
2021-09-12,342.880625,376.6453442370112,48
2021-09-13,1097.461875,1210.2608502620762,48
2021-09-14,466.93270833333344,520.7534399450313,48
2021-09-15,386.86500000000007,454.42142561998554,48
2021-09-16,134.1779166666667,158.3621659230302,48
2021-09-17,499.7810416666668,615.5646973663695,48
2021-09-18,614.1902083333333,702.0665194015331,48
2021-09-19,570.0252083333334,847.8968465525448,48
2021-09-20,605.7270833333333,698.0528455341569,48
2021-09-21,642.1639583333333,681.3703718747608,48
2021-09-22,479.54208333333344,531.8889514425607,48
2021-09-23,197.58437500000002,266.4582639809657,48
2021-09-24,318.28041666666655,363.9692444309912,48
2021-09-25,326.6091666666667,389.7917395332196,48
2021-09-26,515.0616666666666,653.1967298505864,48
2021-09-27,296.245625,435.60921852093156,48
2021-09-28,323.26145833333334,376.752376897501,48
2021-09-29,637.2529166666667,904.4018431123412,48
2021-09-30,462.4429166666667,646.1566334295424,48
2021-10-01,189.588923611111,274.9207054034828,48
2021-10-02,481.51871527777786,611.122778821492,48
2021-10-03,439.6824652777778,506.6646457424403,48
2021-10-04,202.0671180555555,249.8829701122931,48
2021-10-05,598.9690625,655.1553322844709,48
2021-10-06,200.13329861111103,238.06794983394244,48
2021-10-07,220.50920138888878,275.10587048264927,48
2021-10-08,182.95093749999987,214.29836493098787,48
2021-10-09,466.9239930555556,566.541892969656,48
2021-10-10,501.3138194444444,650.470459999754,48
2021-10-11,1006.8078124999998,1182.143304740098,48
2021-10-12,345.5108680555554,404.2173187761172,48
2021-10-13,216.60388888888863,257.80532984642133,48
2021-10-14,456.11847222222235,608.6260920773047,48
2021-10-15,256.04857638888893,376.4221850995597,48
2021-10-16,708.4465624999999,825.7501901791152,48
2021-10-17,323.6503125,422.47824035963396,48
